block_timestamp,transaction_hash,chainId,rootBundleId,leafId,l2TokenAddress,refundAddress,refundAmount,amountToReturn,deferredRefunds,caller
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,32,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,519701858,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,32,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x15652636f3898f550b257b89926d5566821c32e1,422000000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,32,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,63939962,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xcad97616f91872c02ba3553db315db4015cbe850,60556859368,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xfc0a7211882391717cedf446889af99ca4168093,35449425043,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,2301412018,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,1963250000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,493684597,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,431871015,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,140251214,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:44:09.000000 UTC,0x865415681191471b0b928ad301fd67ac2b40597f0b1e07734f16be29a8832964,42161,15858,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x15652636f3898f550b257b89926d5566821c32e1,9990000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,34,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,4673723732,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,34,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,506213802,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,34,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,4956250,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,33,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,1735691358706283464173,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,31,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,367832044504358851,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,31,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,122615256684544646,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,31,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xcad97616f91872c02ba3553db315db4015cbe850,40127999999999999,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,31,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,10645561736179774,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,31,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x15652636f3898f550b257b89926d5566821c32e1,7717789854905279,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,31,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,7233168944890097,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xcad97616f91872c02ba3553db315db4015cbe850,22219748255,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,14403445714,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,3039896056,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,1035513149,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xfc0a7211882391717cedf446889af99ca4168093,589028890,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,100580917,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x15652636f3898f550b257b89926d5566821c32e1,81830013,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 23:13:51.000000 UTC,0xcb91bdcc2758847e7897128d7a4754abfab4b56d530a07f65bdcdb186ae3d4b1,42161,15857,32,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,7000000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,29,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0x15652636f3898f550b257b89926d5566821c32e1,129796,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,29,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,3441,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,33,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,28048424539,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,33,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,1372271914,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,33,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,407270000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,33,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x15652636f3898f550b257b89926d5566821c32e1,52000000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,30,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,854542037041543096,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,30,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xcad97616f91872c02ba3553db315db4015cbe850,254245409953649510,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,30,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,22794165983654485,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,30,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x15652636f3898f550b257b89926d5566821c32e1,18995199997754469,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,30,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,517010554005478,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xcad97616f91872c02ba3553db315db4015cbe850,46134788488,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,15512883858,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,1619331990,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,826517093,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,427786520,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,318036263,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x15652636f3898f550b257b89926d5566821c32e1,100000000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xfc0a7211882391717cedf446889af99ca4168093,18000000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,31,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x3d7dc36aa2b542ad239012730dfdb23f03d75be9,3112821,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:38:37.000000 UTC,0x7af86a2263aaf159249363d1f5f6d87e518322738328cb811c423ae6d26daf92,42161,15856,32,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,11724420041872573752,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xcad97616f91872c02ba3553db315db4015cbe850,29829605753,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,11230580650,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,2256754133,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,1533238741,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,1494902621,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,128105701,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x15652636f3898f550b257b89926d5566821c32e1,7670395,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,36,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xfc0a7211882391717cedf446889af99ca4168093,7000000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,37,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,4750919582,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,37,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0xef1ec136931ab5728b0783fd87d109c9d15d31f1,1304954957,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,37,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x95b4298680f9418f7e32155ea7069ade25caf5f1,720007218,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,37,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,514375761,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,35,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xcad97616f91872c02ba3553db315db4015cbe850,3238814226621331888,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,35,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xeeaf25ad4f51fe2f57be2f206c9d8a568a618b99,89938501720000000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,35,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x699ee12a1d97437a4a1e87c71e5d882b3881e2e3,72854984720798208,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,35,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x394311a6aaa0d8e3411d8b62de4578d41322d1bd,16585659388233422,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,35,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x852f57dd17edbb0bedae8c55dd4b20feb3133089,13087200000000000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,35,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x15652636f3898f550b257b89926d5566821c32e1,2200000000000000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,35,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x96ae533814f9a128333a2914a631b9ae690e2b0a,1999000000000000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,34,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0x15652636f3898f550b257b89926d5566821c32e1,289000,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
2025-12-01 22:08:05.000000 UTC,0xe87ac95a409d8cca5f73e7ecb9a5f6e30f3c62e12b95abdc172d9d92af5ecd7f,42161,15855,34,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0x07ae8551be970cb1cca11dd7a11f47ae82e70e67,149698,0,False,0xf7bac63fc7ceacf0589f25454ecf5c2ce904997c
